temp_c,swvl1,swvl2,solar_MJ,evap_mm,rain_mm,sp,soil_avg,rain_3d,soil_lag1,irrigate,evapotranspiration,humidity,solar_radiation,temperature,rainfall,wind_speed,rain_event,dryness_index,heat_stress,month,NDVI,NDWI
23.314011944444466,0.4019079214583333,0.4030816815972222,14.613377222222223,-5.61862338125,27.81028379,91363.70361111112,0.4024948015277778,109.17990238499989,0.4062958291666666,0,1.21,85.14,21.91,22.16,0.01,4.23,0,1.2,0,6,0.184478396625,-0.194727400125
22.834837430555577,0.39233854125,0.39386950666666665,14.258752555555557,-5.823938774305555,36.44059431375,91229.83680555556,0.3931040239583333,81.55855277624988,0.39423762475694446,0,1.96,81.39,14.25,22.73,0.51,4.28,0,1.45,0,6,0.1849518865,-0.1950217705
23.227337569444472,0.38290924451388886,0.3863179945833333,14.342847013888889,-6.2460522874999995,23.5308172425,91313.82416666667,0.3846136195486111,103.26615090499989,0.3876653244791667,0,2.72,79.42,19.01,23.19,0.0,4.65,0,2.72,0,6,0.185425376375,-0.19531614087500002
23.13134569444447,0.36920271993055553,0.3782890104166666,13.469222444444444,-6.10097488125,12.41854343425,91482.17833333333,0.3737458651736111,37.849749750749886,0.37620088788194445,0,3.47,76.57,17.43,23.85,0.0,4.14,0,3.47,0,6,0.18589886625,-0.19561051125
22.67720013888891,0.3608604009027777,0.37135166604166664,11.564102916666666,-4.988902410416666,15.779120652375,91433.12958333333,0.3661060334722222,36.809978764124885,0.36726511875,0,3.1,77.13,18.51,23.98,0.01,3.55,0,3.0900000000000003,0,6,0.186372356125,-0.195904881625
20.926392515432124,0.3776110891666665,0.37471142464506174,13.513016598765432,-5.5835001168209875,81.16885144444444,91451.60845679013,0.3761612569058641,108.14163140808323,0.3637814465817901,0,2.94,79.37,20.13,24.15,7.03,3.16,1,-4.09,0,6,0.186845846,-0.19619925200000002
20.798631651234587,0.40427214916666654,0.38405602007716044,14.012359956790124,-5.4929570637345675,160.47340495555557,91344.08598765431,0.39416408462191355,200.17187493541655,0.36447562689043206,0,1.89,82.88,16.15,23.56,3.74,3.69,1,-1.85,0,6,0.187319335875,-0.196493622375
22.841865972222248,0.42028331618055553,0.3912794320833333,12.535284055555556,-4.848992399305556,119.873296963,91309.09847222222,0.4057813741319444,282.1668690239999,0.3954986459722222,0,1.59,83.92,17.48,23.14,0.79,3.79,0,0.8,0,7,0.18779282575,-0.19678799275
23.45618944444447,0.4073940917361111,0.3920698168055555,14.539351013888886,-5.882736666666666,71.1701504025,91231.45833333334,0.3997319542708333,257.4898423924999,0.40188821135416664,0,1.38,85.05,17.27,22.93,0.08,3.5,0,1.2999999999999998,0,7,0.188266315625,-0.197082363125
22.89355111111114,0.4106265169444444,0.39186371666666664,13.072677472222221,-5.494731494444444,116.47790559250001,91276.02777777778,0.4012451168055555,254.8217467099999,0.39847050760416663,0,2.15,81.07,14.66,23.34,0.02,4.36,0,2.13,0,7,0.1887398055,-0.1973767335
20.505740069444467,0.4504748451388889,0.435118675,5.778758347222222,-2.530899733263889,637.102974625,91301.92583333334,0.4427967600694444,1409.3687981825,0.4330345257638889,0,1.38,83.62,13.75,22.44,0.74,4.83,0,0.6399999999999999,0,7,0.189213295375,-0.197671103875
20.92636694444447,0.4508790969444444,0.44510703597222223,5.383392763888889,-2.2453045870833335,413.4755167175,91234.13541666667,0.44799306645833326,1651.4807262025001,0.4469734298263888,0,1.35,84.13,12.87,22.37,2.11,4.86,1,-0.76,0,7,0.18968678525,-0.19796547425
20.84716819444447,0.4559912167361111,0.4539165498611111,6.437783347222222,-2.348008303055556,416.5656649,91388.23152777778,0.4549538832986111,1165.5534506499998,0.45446745652777776,0,1.74,81.81,9.49,22.55,1.77,4.37,1,-0.03,0,7,0.190160275125,-0.19825984462500001
21.074551597222246,0.44119591249999995,0.45459948597222216,7.713461083333333,-2.8260050180555556,420.0202541325,91546.95833333334,0.44789769923611106,1233.8715773975,0.44706540621527774,0,1.73,83.41,11.39,22.55,4.23,4.83,1,-2.5,0,7,0.190633765,-0.198554215
21.32072131944447,0.44973924527777775,0.44788360562499996,7.791430208333333,-3.3215722319444443,194.4722703625,91461.91083333334,0.44881142545138886,846.0465155625,0.45123211583333334,0,1.84,82.77,14.15,22.25,3.15,4.9,1,-1.31,0,7,0.191107254875,-0.198848585375
20.88741604166669,0.4480806977083333,0.4537430872916667,7.364488555555555,-2.7705263548611114,252.036167025,91284.52208333333,0.45091189249999997,626.363225875,0.4510695663541666,0,1.71,83.15,11.18,22.6,4.07,5.32,1,-2.36,0,7,0.19158074475,-0.19914295575000002
21.04974659722225,0.45096291486111106,0.4470195772222222,7.424286041666667,-2.973967642361111,194.728265625,91356.83916666667,0.4489912460416666,642.9128309,0.4478876331597222,0,2.38,80.48,12.63,22.97,1.05,5.1,1,1.3299999999999998,0,7,0.192054234625,-0.199437326125
20.944589583333354,0.4503068927777778,0.446922619375,7.759768819444444,-3.057553575,150.81631543499998,91499.75916666667,0.4486147560763889,482.174714405,0.44912566079861116,0,2.31,79.93,10.26,23.13,2.02,5.13,1,0.29,0,7,0.1925277245,-0.1997316965
22.45494937500002,0.43796369763888887,0.44155375215277776,12.286249430555555,-5.3368277666666675,71.991004805,91426.78819444444,0.4397587248958333,312.56327389250004,0.4433254668055555,0,2.27,79.87,17.15,22.8,1.16,6.34,1,1.11,0,7,0.193001214375,-0.20002606687500002
21.876221388888908,0.4298356368749999,0.4327794185416667,12.283602138888888,-5.962242150694444,49.3951291475,91232.54277777778,0.4313075277083333,126.55934324250002,0.4321910537152778,0,2.2,78.23,13.33,22.73,0.69,7.28,0,1.5100000000000002,0,7,0.19347470425,-0.20032043725
22.408351388888917,0.4253189297222222,0.42721483437499996,14.683059833333333,-6.192358338888889,50.53573063,91140.06486111111,0.4262668820486111,168.11921223250005,0.42830091072916665,0,1.77,78.77,12.49,22.55,0.45,7.18,0,1.32,0,7,0.193948194125,-0.200614807625
22.714860486111135,0.4168916273611111,0.4212170705555555,15.834025152777777,-6.6253292055555555,45.48362917,91260.53125,0.41905434895833327,132.13068168250004,0.4206764429166666,0,2.67,77.56,14.65,23.36,0.41,5.6,0,2.26,0,7,0.19442168399999998,-0.200909178
22.303771111111132,0.42628595513888884,0.42884318090277773,13.067109763888888,-5.0853827625,237.606640915,91378.07166666667,0.4275645680208333,429.36829700250007,0.4225676855902777,0,1.86,80.43,14.32,23.59,12.2,5.04,1,-10.34,0,7,0.194895173875,-0.201203548375
22.703272569444465,0.4454491947222222,0.4385623935416666,11.608785208333334,-4.250861374305556,263.47209855,91418.74194444445,0.4420057941319444,942.7839182,0.44303115281249994,0,2.12,81.89,14.78,23.06,3.8,5.28,1,-1.68,0,7,0.19536866375,-0.20149791875
22.343947152777798,0.4344736736111111,0.43538824743055554,11.44802323611111,-4.218839217361111,146.062835575,91475.73736111111,0.4349309605208333,480.9175557250001,0.4333318606597222,0,1.46,82.5,12.23,22.67,3.83,3.51,1,-2.37,0,7,0.195842153625,-0.201792289125
22.73361125000002,0.4442794581944445,0.4416026011805555,12.110813138888888,-4.055488338194444,117.2280231925,91470.22805555555,0.4429410296875,431.80046285250006,0.44351858548611106,0,1.66,82.55,21.47,23.1,2.72,2.38,1,-1.06,0,7,0.1963156435,-0.20208665950000002
23.05270916666669,0.4323231384722222,0.4373444449305555,14.90665140277778,-4.733340529166666,96.1176152025,91475.35305555556,0.4348337917013889,191.1133189575,0.4322714805208333,0,1.5,81.48,19.54,23.79,25.32,2.3,1,-23.82,0,7,0.19678913337499998,-0.202381029875
23.135115555555576,0.4372542695833333,0.44166405999999997,15.618520763888888,-5.078509864583333,107.2826704675,91456.67013888889,0.43945916479166663,410.217154515,0.44112020065972224,0,1.59,84.83,18.14,23.32,7.28,2.11,1,-5.69,0,7,0.19726262325,-0.20267540025
22.19151541666669,0.44489902840277773,0.4398076796527778,11.393009805555558,-3.883111329166667,92.95552936,91476.31930555556,0.44235335402777776,244.7440528425,0.44103548225694444,0,1.12,86.56,13.38,22.27,2.03,2.97,1,-0.91,0,7,0.197736113125,-0.202969770625
22.134421180555577,0.43684058694444444,0.43843248187499995,11.195805305555556,-3.8960041541666666,60.3349806535,91441.20388888888,0.4376365344097222,236.12521664800002,0.44025670111111115,0,2.43,82.56,15.04,22.78,0.07,3.46,0,2.3600000000000003,0,7,0.19820960299999998,-0.203264141
22.79682493055558,0.42513773125,0.4312593674305555,12.906770861111111,-4.874098758333333,29.199977332499998,91452.12152777778,0.42819854934027773,104.45478133000003,0.430779510625,0,2.62,80.78,14.87,23.05,0.02,3.3,0,2.6,0,7,0.198683092875,-0.203558511375
22.69273381944447,0.4220098920833333,0.42475838118055553,12.4106595,-4.733089466666667,27.660351942,91536.02888888889,0.4233841366319444,83.71029821100004,0.42432933357638886,0,2.08,81.01,19.38,22.93,1.35,2.67,1,0.73,0,7,0.19915658275,-0.20385288175
22.1699715277778,0.4246960745833333,0.42128064840277774,10.27960676388889,-3.5707857645833334,43.437801420999996,91577.25805555555,0.4229883614930556,106.39962712550003,0.4221839373958333,0,1.58,84.05,17.08,22.22,4.61,2.7,1,-3.03,0,7,0.199630072625,-0.204147252125
22.826670694444466,0.4350773499305555,0.4309070370138889,14.49802590277778,-3.9312591076388888,233.2309459375,91509.88319444445,0.4329921934722222,375.60426139500004,0.4261849722222222,0,1.57,85.59,17.04,22.89,5.44,2.02,1,-3.87,0,7,0.2001035625,-0.2044416225
23.154379027777804,0.43554539138888887,0.4442539217361111,16.57548526388889,-4.3205833034722225,234.2307956275,91541.96527777778,0.43989965656249996,929.19559143,0.44040960715277777,0,2.59,77.45,20.87,24.19,2.09,1.1,1,0.5,0,7,0.20057705237499998,-0.204735992875
20.834386260683786,0.4498403006837606,0.44923841066239323,19.74769938888889,-5.429589173824787,348.6445813846153,91644.93461538461,0.4495393556730769,456.9643086984616,0.435971128969017,0,1.66,78.8,21.53,23.41,4.76,1.12,1,-3.1,0,7,0.20105054225,-0.20503036325000001
20.781344722222244,0.4475578733333333,0.4525481330555556,19.491001611111113,-5.502654020833333,494.006122,91502.25222222222,0.4500530031944444,677.1781571600001,0.4410176802083333,0,3.17,78.68,21.54,24.5,15.09,0.82,1,-11.92,0,7,0.201524032125,-0.205324733625
20.728303183760705,0.4452754459829059,0.455857855448718,19.234303833333332,-5.57571886784188,639.3676626153847,91359.56982905984,0.450566650715812,897.3920056215386,0.4460642314476495,0,1.84,84.67,17.95,24.12,10.06,1.39,1,-8.22,0,7,0.20199752199999998,-0.205619104
23.357753125000023,0.4397199422222222,0.45421928791666666,15.395327458333332,-4.498792451388889,312.492935185,91257.655,0.44696961506944444,849.3300898225,0.44774701875,0,2.05,84.07,20.2,23.71,27.35,2.12,1,-25.3,0,8,0.202471011875,-0.20591347437500002
22.86987888888891,0.4467291309722222,0.44998953027777777,12.931634666666666,-3.811417246527778,407.39637608,91137.27652777778,0.448359330625,1140.259172475,0.44536987909722225,0,2.31,83.98,16.39,24.05,26.82,1.58,1,-24.51,0,8,0.20294450175,-0.20620784475
22.516620902777802,0.4426752736111111,0.45420699631944444,10.22384201388889,-2.881496188611111,438.1172531525,91107.21055555556,0.44844113496527777,1147.4845333075,0.4494398439236111,0,1.18,83.53,11.84,22.35,15.69,1.77,1,-14.51,0,8,0.203417991625,-0.206502215125
22.264308472222247,0.44920762486111104,0.45432588749999997,9.357989666666667,-2.5866607476388888,455.82452928,91134.23152777777,0.4517667561805555,1481.1872337900002,0.4521995656597222,0,1.09,85.51,8.3,22.35,12.53,1.62,1,-11.44,0,8,0.2038914815,-0.20679658550000002
21.385378680555583,0.4456441672916666,0.4463018845833333,9.888042708333334,-3.126282004166667,297.9850898175,91227.87041666667,0.44597302593749993,1110.6712920025002,0.44660706052083327,0,2.27,84.28,10.84,22.3,2.98,5.93,1,-0.71,0,8,0.20436497137499998,-0.207090955875
21.067450138888915,0.45973459812499995,0.44976234437499996,8.792894930555555,-3.2402515338194444,201.94278945000002,91201.40736111111,0.45474847124999995,577.4312007000002,0.45279645902777776,0,2.37,84.44,12.17,22.59,4.55,5.57,1,-2.18,0,8,0.20483846125,-0.20738532625
21.34192937500002,0.4499296608333333,0.45326625,7.460973208333334,-2.946263729375,316.67808429999997,91133.94097222222,0.45159795541666664,863.6162384500001,0.45457516743055554,0,1.63,86.14,11.34,22.31,2.05,5.41,1,-0.42,0,8,0.205311951125,-0.207679696625
22.17733416666669,0.443555408125,0.44356261368055555,9.470649236111111,-3.927013632638889,156.340674785,91129.97333333334,0.4435590109027778,642.5703706550003,0.44433487770833335,0,1.73,85.56,12.53,22.41,1.61,5.9,1,0.1199999999999998,0,8,0.20578544099999999,-0.207974067
22.4064821527778,0.432304595,0.43628014409722216,12.195444458333332,-5.731394522222223,48.883551035,91135.61458333331,0.4342923695486111,213.62238521500024,0.43755997569444444,0,3.21,81.37,13.87,22.19,0.57,6.36,0,2.64,0,8,0.206258930875,-0.208268437375
22.710282222222247,0.42129516562499997,0.4274986063194444,13.896190027777777,-6.537569288194444,34.725876465,91130.46527777778,0.4243968859722222,92.33964617750023,0.42650906270833333,0,3.26,81.76,17.79,22.17,0.06,5.35,0,3.2,0,8,0.20673242074999998,-0.20856280775
22.83259125000002,0.4109732308333333,0.4196995626388889,15.407256624999999,-6.800433856944444,27.635481075,91304.19222222222,0.4153363967361111,95.88519441500023,0.4176621436458333,0,3.51,82.14,16.91,22.63,0.45,4.97,0,3.06,0,8,0.207205910625,-0.208857178125
22.949025138888913,0.4010492961805555,0.4123540453472222,14.161335638888888,-6.384187797222222,16.98053871,91465.34486111111,0.40670167076388886,58.755151672500226,0.4088535836805555,0,3.55,81.56,16.74,22.94,0.03,4.2,0,3.52,0,8,0.2076794005,-0.2091515485
22.628770347222247,0.3921322284027778,0.40561464215277776,13.268795958333333,-5.882933023611111,12.22377098925,91497.77888888889,0.39887343527777774,38.645303360250225,0.40066268739583333,0,2.21,81.9,19.9,22.06,0.0,3.88,0,2.21,0,8,0.20815289037499998,-0.209445918875
22.4000427777778,0.3848962788194444,0.3999509804861111,11.92159238888889,-5.281843895833333,7.863284862375,91558.18625,0.3924236296527778,28.283929259375228,0.3939243952083333,0,3.81,79.24,16.58,23.01,0.0,3.85,0,3.81,0,8,0.20862638025,-0.20974028925
22.667212638888913,0.3776246175,0.39467069833333335,12.608988458333332,-5.010895626388889,5.1033208994,91617.53347222222,0.3861476579166666,16.77981163020023,0.3877807720833333,0,4.05,78.29,18.48,23.87,0.02,2.86,0,4.03,0,8,0.20909987012499998,-0.210034659625
23.480765694444464,0.3676389061805555,0.38841809180555553,16.75311623611111,-5.337775336805556,1.5733677033325,91589.65736111111,0.3780284989930555,8.906059649572727,0.38038947847222215,0,3.84,76.96,22.73,24.26,0.01,1.57,0,3.83,0,8,0.20957336,-0.21032903
23.58891222222225,0.356993675625,0.38174353701388886,17.353425680555556,-5.433911174305556,0.24785994994,91599.11916666667,0.36936860631944446,0.6770096390052274,0.3714329934375,0,3.38,79.36,21.5,24.09,0.29,2.59,0,3.09,0,8,0.21034815099999998,-0.21119029371428572
23.27130569444447,0.34995418138888884,0.3756889770833333,17.564785875000002,-5.868165270833333,12.27176264145,91562.02541666667,0.3628215792361111,18.162722143840227,0.3638958934722222,0,1.52,86.72,18.24,22.75,150.0,3.26,1,-148.48,0,8,0.21112294199999998,-0.21205155742857143
23.336568819444466,0.3457287681944444,0.3708761007638889,15.526588611111112,-5.865889122222223,12.79265325975,91544.59138888889,0.35830243447916665,50.52060004975023,0.3597403105902778,0,2.64,84.05,17.15,22.92,0.22,3.6,0,2.42,0,8,0.21189773299999998,-0.21291282114285714
23.03853868055558,0.33980560368055557,0.36667664861111104,14.169709097222222,-5.461774654166667,9.1773779555,91522.10180555556,0.35324112614583336,24.885273933500226,0.35434749399305554,0,2.53,84.0,17.34,22.8,0.02,3.46,0,2.51,0,8,0.21267252399999997,-0.21377408485714286
22.788355694444466,0.35473156,0.3638408445138888,14.545807388888889,-5.289420359027778,78.6331775175,91484.92125000001,0.3592862022569444,127.76211821250023,0.3538631334375,0,2.72,85.22,16.54,23.06,5.41,3.71,1,-2.69,0,8,0.213447315,-0.21463534857142857
22.500940694444466,0.38067881277777776,0.3665260738194444,14.421559194444445,-5.352390203472222,103.7860521825,91440.00458333334,0.3736024432986111,348.62866915500024,0.37297238246527775,0,2.29,85.51,15.77,22.67,3.58,3.85,1,-1.29,0,8,0.214222106,-0.2154966122857143
22.195324166666687,0.37711991145833335,0.3686345420833333,13.914489263888889,-5.245035501388889,60.366106455,91499.72805555555,0.3728772267708333,215.17757409000023,0.37360143670138884,0,3.3,83.56,20.11,23.44,0.41,3.72,0,2.89,0,8,0.214996897,-0.216357876
21.91452256944447,0.37871774013888887,0.36863560194444445,12.495697875,-4.557882624305555,57.84069719825,91579.78472222222,0.37367667104166663,155.88593671975028,0.37215503013888884,0,2.26,84.92,15.63,22.83,6.96,3.2,1,-4.7,0,8,0.215771688,-0.21721913971428572
22.13352805555558,0.4110815261805555,0.3773114947916666,12.071879472222221,-3.926731196527778,193.462536425,91478.37027777778,0.39419651048611104,366.9209192000003,0.3833077220833333,0,1.96,86.54,14.12,22.23,20.82,2.48,1,-18.86,0,8,0.216546479,-0.21808040342857143
22.2813296527778,0.43506293791666667,0.4144032797222222,12.411627763888887,-3.9090083222222223,262.5996928675,91427.42930555556,0.42473310881944437,834.0836327775003,0.42133119378472217,0,0.82,90.56,15.71,22.13,40.87,2.24,1,-40.05,0,8,0.21732126999999998,-0.21894166714285715
22.111672222222243,0.4385366430555555,0.438937929375,12.261082875,-3.7160335736111114,213.8347028565,91426.06013888889,0.43873728621527774,670.0910886845004,0.43387879236111104,0,1.36,89.18,15.21,21.77,15.62,3.13,1,-14.26,0,8,0.21809606099999998,-0.21980293085714286
21.440952777777802,0.43952306118055556,0.45362991743055553,11.374468972222223,-3.3760544489583335,290.75316439750003,91399.90972222222,0.4465764893055555,845.5954724450004,0.4483951993402777,0,2.22,87.06,19.74,22.85,10.65,2.32,1,-8.43,0,8,0.21887085199999998,-0.22066419457142858
20.315975491453017,0.44256922738247856,0.4514162110576923,14.527934356837608,-4.23922820940171,302.11186583076926,91493.6891025641,0.4469927192200854,673.8613287900001,0.4470241912446581,0,1.11,89.61,14.15,22.9,29.03,1.72,1,-27.92,0,8,0.219645643,-0.2215254582857143
20.047060277777803,0.44061597208333325,0.45006222208333335,16.149989861111116,-4.615552011111111,267.17631900000003,91459.45833333331,0.4453390970833333,722.9877171100002,0.4474059214583333,0,2.22,86.96,19.91,23.59,2.46,2.1,1,-0.24,0,8,0.220420434,-0.222386722
19.778145064102592,0.438662716784188,0.44870823310897434,17.77204536538462,-4.991875812820513,232.24077216923078,91425.22756410255,0.44368547494658117,772.1141054300002,0.4477876516720085,0,1.23,90.78,17.78,22.31,3.34,1.65,1,-2.11,0,8,0.221195225,-0.22324798571428572
22.273121458333357,0.4425803291666666,0.4451209167361111,13.452638319444446,-3.518605713194445,118.8296561825,91435.67138888888,0.4438506229513889,483.4135835550002,0.4437689248611111,0,2.76,83.38,11.73,23.35,7.52,1.12,1,-4.76,0,9,0.221970016,-0.22410924942857144
22.888022777777802,0.4371495767361111,0.4405966863888888,14.914330472222224,-4.148537969444444,61.765270734999994,91441.00236111111,0.4388731315625,254.9190188225002,0.4422078128125,0,2.61,85.52,18.27,23.05,1.11,1.53,1,1.4999999999999998,0,9,0.222744807,-0.22497051314285715
23.27216722222225,0.4326829908333333,0.436584790625,16.654450708333336,-4.5252398381944445,91.399819925,91462.23263888889,0.43463389072916664,167.23037649250023,0.43194246260416663,0,3.8,82.27,20.17,24.62,11.89,0.77,1,-8.09,0,9,0.22351959799999999,-0.22583177685714287
23.427176597222246,0.44658215902777776,0.4466479617361111,16.984116944444445,-4.623244395138889,212.58989270749998,91447.15638888888,0.44661506038194443,525.8659511875003,0.4444813731597222,0,0.89,89.63,19.58,23.58,46.57,1.16,1,-45.68,0,9,0.22429438899999998,-0.22669304057142858
23.29349013888891,0.4514035122222222,0.4572618280555555,15.906100430555554,-4.577273417361111,285.900557105,91432.07402777777,0.4543326701388889,865.9042646150001,0.453513356875,0,1.81,83.79,21.04,24.13,16.54,0.77,1,-14.73,0,9,0.22506917999999998,-0.2275543042857143
23.28776270833336,0.4364702440277778,0.4498358832638889,15.962949291666666,-4.408525411805556,236.1707532865,91352.46402777778,0.4431530636458333,731.7426928470002,0.4443377402083333,0,1.26,86.49,17.34,22.85,28.02,1.47,1,-26.76,0,9,0.22584397099999998,-0.228415568
22.15682298611113,0.4562659791666666,0.45474370236111106,13.465792736111112,-4.210562800694444,176.528464615,91397.65388888889,0.45550484076388886,668.6091245575003,0.45543442777777776,0,1.25,88.58,15.75,22.17,9.78,1.7,1,-8.53,0,9,0.22661876199999997,-0.22927683171428573
21.489380555555577,0.44581127125,0.45478131944444444,9.593909652777779,-3.1257426791666667,229.220822075,91350.60763888889,0.4502962953472222,618.4339664750003,0.45068221555555554,0,1.48,89.48,10.31,22.13,5.28,2.88,1,-3.8,0,9,0.227393553,-0.23013809542857144
22.482847222222244,0.4393812816666666,0.4447151820833333,9.783136708333334,-3.6448375340277774,62.62731289,91327.52555555556,0.442048231875,327.1213482275002,0.44569948006944443,0,1.41,90.38,15.92,22.23,0.35,3.01,0,1.06,0,9,0.228168344,-0.23099935914285716
22.224717569444465,0.43908648965277775,0.4403169421527778,10.290102166666667,-4.1769670506944445,105.1931531575,91345.43638888889,0.43970171590277773,181.9325492650002,0.43821710982638884,0,2.13,88.83,13.86,22.29,0.68,3.82,0,1.4499999999999995,0,9,0.228943135,-0.23186062285714287
22.784354444444467,0.4315923056944444,0.43759812215277777,11.609111083333335,-5.090094684722223,60.091973725,91307.05902777778,0.4345952139236111,312.2478628825002,0.4378774429861111,0,1.97,88.18,14.2,21.85,0.05,4.53,0,1.92,0,9,0.229717926,-0.2327218865714286
22.53459638888891,0.41904746173611107,0.428149116875,13.062320458333334,-5.794963665277778,18.88412877,91326.34138888889,0.42359828930555554,53.82528959750023,0.42622168843749997,0,2.76,86.88,18.35,22.0,0.0,4.53,0,2.76,0,9,0.23049271699999999,-0.2335831502857143
22.577745972222246,0.4114850364583333,0.4196147909722222,14.545369680555556,-5.613230563194445,31.4270434565,91525.20361111111,0.4155499137152777,72.79650482200023,0.4168144330902777,0,2.81,87.87,16.52,22.59,2.25,3.21,1,0.56,0,9,0.23126750799999998,-0.234444414
22.606142777777798,0.4200561309027777,0.4141357216666666,15.203283472222221,-5.033158991666667,78.595654264,91718.76513888889,0.4170959262847222,179.90597579450022,0.4156042203819444,0,1.82,88.57,17.87,22.13,4.81,2.62,1,-2.99,0,9,0.23204229899999998,-0.23530567771428573
22.5403540277778,0.4116539427777778,0.4119696089583333,15.211488583333335,-5.149873692361111,34.674417537525,91752.41777777778,0.4118117758680555,191.56304138682523,0.41506332857638883,0,1.9,88.61,18.13,22.0,0.77,2.67,0,1.13,0,9,0.23281708999999998,-0.23616694142857142
22.90508631944447,0.3975637224305555,0.4058505165972222,14.725799805555557,-5.3315746229166665,9.066741228249999,91591.60305555555,0.4017071195138889,23.021691553000224,0.40398306333333334,0,2.62,87.32,18.9,22.56,0.0,2.64,0,2.62,0,9,0.233591881,-0.23702820514285716
22.834994444444465,0.38769711375,0.3996730379861111,14.873026222222222,-5.0865916250000005,11.362805543,91590.72569444444,0.39368507586805557,32.85524939900023,0.39560906069444446,0,2.15,87.7,21.67,22.42,0.0,2.48,0,2.15,0,9,0.234366672,-0.23788946885714285
22.776818888888915,0.37859471624999996,0.393550660625,15.397292624999999,-5.162866914583334,10.3268292865,91620.55444444444,0.3860726884375,31.913178121000225,0.38791545229166663,0,2.57,86.09,20.19,22.86,0.14,2.69,0,2.43,0,9,0.235141463,-0.2387507325714286
21.991782847222243,0.37306785625,0.38803799895833335,15.13204322222222,-5.028356545833333,18.1782448614425,91617.99652777778,0.38055292760416665,42.30296000032773,0.3814910252777778,0,2.67,86.87,18.61,22.15,0.0,2.96,0,2.67,0,9,0.235916254,-0.23961199628571428
22.343674375000024,0.3647863596527777,0.3826306659722222,17.04556048611111,-5.684373049305556,8.67672807498775,91547.51958333333,0.37370851281249995,46.339312816045975,0.3761128844097222,0,3.93,82.94,19.78,21.35,0.01,2.75,0,3.92,0,9,0.236691045,-0.24047326000000002
22.3238309027778,0.3532212568055555,0.3764323124305555,17.36186036111111,-5.89541485,0.9551867833800001,91551.37847222222,0.3648267846180555,4.129983478420228,0.3669223782986111,0,4.26,84.2,20.0,22.19,0.0,2.84,0,4.26,0,9,0.23746583599999999,-0.2413345237142857
22.079171666666692,0.34194426958333335,0.36992878402777774,18.850739152777777,-6.280432326388889,0.169786437986,91620.15625,0.35593652680555554,0.8822202710177275,0.3582939035416667,0,4.15,81.5,22.88,22.1,0.0,2.82,0,4.15,0,9,0.23824062699999998,-0.24219578742857145
22.295092569444467,0.3310955895138889,0.36313851645833334,20.236082541666665,-6.4308711319444445,2.1841640128039996,91664.64472222222,0.34711705298611106,3.0616014882402274,0.3491689891666666,0,3.21,84.74,21.72,21.45,0.0,2.58,0,3.21,0,9,0.23901541799999998,-0.24305705114285714
22.71882118055558,0.3242833875694444,0.3571866354166666,18.995806944444443,-6.33127879375,11.3636626408675,91591.70597222223,0.3407350114930555,22.374010173852728,0.3418820169444444,0,4.58,84.31,20.24,22.33,2.69,2.58,1,1.89,0,9,0.23979020899999998,-0.24391831485714288
22.87344375000002,0.31857649548611106,0.3520269380555555,18.391498694444447,-5.929674672916667,9.458434196,91500.46416666667,0.3353017167708333,38.91541750875023,0.3369638122916666,0,4.88,82.46,21.66,22.82,0.28,2.12,0,4.6,0,9,0.24056499999999997,-0.24477957857142857
22.4986959027778,0.32027530631944445,0.3484183415972222,14.896355958333334,-4.723636184722222,33.953034062499995,91575.74430555556,0.3343468239583333,63.367470754250235,0.33345333701388885,0,3.72,86.71,16.51,23.02,4.87,2.54,1,-1.15,0,9,0.241339791,-0.24564084228571428
23.14977326388891,0.3219963706944444,0.3461834598611111,13.699984138888889,-4.69108514375,30.426213635,91477.49069444445,0.3340899152777777,115.91496210250024,0.33500003836805553,0,2.05,87.64,16.28,22.28,0.33,2.09,0,1.7199999999999998,0,9,0.242114582,-0.246502106
23.169061597222246,0.31582864131944444,0.34286477840277774,15.710260368055554,-5.197474299305556,15.41176369675,91394.98847222222,0.3293467098611111,52.55136407150024,0.3305925795138889,0,3.85,85.62,15.38,22.35,3.5,2.16,1,0.3500000000000001,0,9,0.242889373,-0.2473633697142857
22.724519375000025,0.3092790180555556,0.3393599201388889,14.846259722222221,-5.103497378472222,7.3432706434299995,91403.24069444444,0.3243194690972222,28.595496732690236,0.3255032434722222,0,2.33,87.47,16.37,21.9,1.35,2.42,1,0.98,0,9,0.243664164,-0.24822463342857143
21.440220694444466,0.35164292645833334,0.3382037486111111,12.203335430555555,-4.271969092361111,142.49637086125,91486.63208333333,0.3449233375347222,230.2064268226002,0.332995626875,0,1.5,89.77,14.48,21.2,10.77,2.99,1,-9.27,0,9,0.24443895499999999,-0.24908589714285714
20.975899236111132,0.440712505,0.3853204510416667,8.537429010416666,-2.7318803729166667,397.84003885,91506.58916666667,0.4130164780208333,1022.4742226250002,0.3989412519444444,0,3.09,87.87,12.0,21.27,3.49,3.34,1,-0.4,0,10,0.24521374599999998,-0.24994716085714286
21.8229840277778,0.42564116576388883,0.41714424604166667,9.193436072916667,-3.3957924833333335,146.20085770647498,91475.12722222223,0.4213927059027778,805.7956821001751,0.42390616743055554,0,3.68,86.26,14.36,21.73,0.18,3.11,0,3.5,0,10,0.24598853699999998,-0.2508084245714286
